"Order Id";"Order Date";"Ship Date";"Ship Mode";"Product_Count";"Sales";"Quantity";"Profit"
"CA-2015-120901";"31-12-2015";"04-01-2016";"Standard Class";3;162.064;6.0;-27.4784
"CA-2017-121398";"25-12-2017";"29-12-2017";"Standard Class";1;153.552;3.0;51.8238
"CA-2016-151561";"01-09-2016";"07-09-2016";"Standard Class";4;744.1500000000001;14.0;301.425
"CA-2017-154676";"05-08-2017";"08-08-2017";"First Class";1;151.056;9.0;7.5528
"US-2014-165589";"18-02-2014";"18-02-2014";"Same Day";1;25.16;5.0;-11.322
"US-2016-132577";"22-11-2016";"27-11-2016";"Standard Class";5;60.440000000000005;24.0;-13.6322
"CA-2015-114048";"14-12-2015";"18-12-2015";"Standard Class";1;29.22;3.0;12.8568
"CA-2015-137281";"13-06-2015";"17-06-2015";"Standard Class";1;6.48;1.0;3.1104
"US-2017-162068";"28-12-2017";"31-12-2017";"Second Class";1;1.188;2.0;-0.99
"CA-2017-100111";"20-09-2017";"26-09-2017";"Standard Class";12;7309.6140000000005;40.0;1549.7149000000002
"US-2017-132381";"22-08-2017";"24-08-2017";"First Class";1;314.532;2.0;-83.8752
"CA-2015-147011";"18-06-2015";"22-06-2015";"Standard Class";1;13.632;4.0;3.5784
"CA-2014-120852";"20-12-2014";"25-12-2014";"Standard Class";2;84.872;7.0;-57.7316
"CA-2016-150007";"11-09-2016";"16-09-2016";"Standard Class";2;7.9079999999999995;5.0;-1.1435999999999997
"CA-2016-124590";"12-11-2016";"16-11-2016";"Standard Class";5;3588.096;26.0;4.565399999999995
"CA-2016-133802";"14-03-2016";"20-03-2016";"Standard Class";1;41.904;6.0;14.1426
"US-2016-113677";"13-11-2016";"19-11-2016";"Standard Class";2;2294.9;7.0;599.6619999999999
"CA-2017-143378";"19-09-2017";"25-09-2017";"Standard Class";4;697.612;16.0;-41.105000000000004
"CA-2017-152660";"04-12-2017";"09-12-2017";"Standard Class";1;61.568;2.0;4.6176
"CA-2015-142139";"31-08-2015";"05-09-2015";"Standard Class";1;20.96;4.0;6.812
"CA-2017-145772";"03-06-2017";"07-06-2017";"Standard Class";3;60.622;8.0;15.155899999999999
"CA-2016-124100";"31-03-2016";"06-04-2016";"Standard Class";1;327.996;6.0;54.666
"US-2014-158400";"25-10-2014";"28-10-2014";"First Class";1;49.408;4.0;18.528
"CA-2017-162033";"26-03-2017";"02-04-2017";"Standard Class";2;57.01;5.0;22.083499999999997
"CA-2014-163447";"27-12-2014";"31-12-2014";"Standard Class";1;767.214;14.0;161.9674
"CA-2017-145737";"15-09-2017";"20-09-2017";"Standard Class";1;163.96;5.0;59.4355
"CA-2016-148096";"16-08-2016";"19-08-2016";"First Class";1;161.28;2.0;12.096
"CA-2016-146766";"04-11-2016";"04-11-2016";"Same Day";1;192.8;4.0;55.912
"CA-2015-105613";"18-10-2015";"22-10-2015";"Standard Class";2;100.86;9.0;-183.1062
"US-2016-142251";"31-10-2016";"04-11-2016";"Second Class";1;32.064;6.0;11.2224
"CA-2014-131247";"30-03-2014";"04-04-2014";"Standard Class";1;205.666;2.0;-12.098
"US-2015-113593";"18-04-2015";"20-04-2015";"First Class";1;115.44;3.0;30.0144
"CA-2017-121083";"09-07-2017";"15-07-2017";"Standard Class";4;847.46;17.0;262.18539999999996
"CA-2017-151190";"27-06-2017";"01-07-2017";"Standard Class";1;20.07;3.0;9.2322
"CA-2014-133543";"22-12-2014";"26-12-2014";"Standard Class";1;11.76;4.0;3.1752
"CA-2017-105130";"21-11-2017";"25-11-2017";"Standard Class";2;52.495999999999995;6.0;17.942
"CA-2016-161928";"27-06-2016";"29-06-2016";"Second Class";1;201.584;2.0;12.599
"CA-2017-101322";"28-12-2017";"31-12-2017";"First Class";1;340.704;6.0;-34.0704
"US-2016-106600";"08-04-2016";"11-04-2016";"First Class";1;354.9;5.0;88.725
"CA-2014-111871";"18-03-2014";"21-03-2014";"Second Class";1;1198.33;10.0;70.49
"CA-2017-139437";"03-07-2017";"08-07-2017";"Standard Class";1;87.92;4.0;0.8792
"CA-2017-151484";"20-04-2017";"23-04-2017";"First Class";4;478.41600000000005;9.0;58.981100000000005
"CA-2016-104150";"03-08-2016";"05-08-2016";"Second Class";2;248.82;15.0;61.742999999999995
"CA-2016-161025";"03-12-2016";"09-12-2016";"Standard Class";1;772.68;4.0;108.1752
"CA-2014-103989";"19-03-2014";"21-03-2014";"First Class";7;590.7620000000001;23.0;68.63530000000002
"CA-2015-142433";"20-04-2015";"25-04-2015";"Standard Class";1;117.456;3.0;44.046
"CA-2015-132815";"19-09-2015";"22-09-2015";"Second Class";1;22.96;2.0;11.2504
"CA-2014-101266";"27-08-2014";"30-08-2014";"Second Class";1;13.36;2.0;6.4128
"CA-2016-141523";"19-12-2016";"24-12-2016";"Second Class";2;37.768;5.0;12.5795
"US-2014-106299";"02-08-2014";"08-08-2014";"Standard Class";3;886.28;9.0;248.02759999999998
"CA-2015-158421";"21-09-2015";"26-09-2015";"Standard Class";8;3510.0;35.0;698.6821
"CA-2016-143609";"11-12-2016";"13-12-2016";"First Class";1;403.92;5.0;25.245
"CA-2015-138331";"07-08-2015";"12-08-2015";"Standard Class";1;106.8;10.0;10.68
"CA-2015-138954";"15-11-2015";"17-11-2015";"First Class";3;224.93400000000003;15.0;68.0811
"CA-2017-157903";"04-04-2017";"08-04-2017";"Standard Class";1;383.84;4.0;47.98
"CA-2016-157259";"24-12-2016";"28-12-2016";"Standard Class";1;799.56;9.0;207.8856
"CA-2017-107986";"13-12-2017";"13-12-2017";"Same Day";1;31.44;3.0;8.4888
"CA-2017-104927";"22-12-2017";"26-12-2017";"Standard Class";3;108.13;15.0;25.8185
"CA-2017-113453";"21-10-2017";"28-10-2017";"Standard Class";2;401.36400000000003;5.0;-81.4582
"CA-2015-149909";"13-11-2015";"17-11-2015";"Standard Class";3;210.82;12.0;88.06710000000001
"CA-2015-146675";"16-04-2015";"20-04-2015";"Standard Class";2;1483.528;7.0;481.08869999999996
"CA-2016-118332";"16-12-2016";"23-12-2016";"Standard Class";1;563.92;5.0;7.049
"CA-2016-133669";"21-10-2016";"27-10-2016";"Standard Class";1;235.152;8.0;-47.0304
"CA-2017-145660";"01-12-2017";"03-12-2017";"First Class";1;7.712;2.0;1.7352
"CA-2016-133697";"20-10-2016";"24-10-2016";"Second Class";3;132.95;12.0;9.2561
"CA-2017-148138";"29-09-2017";"03-10-2017";"Standard Class";1;51.168;2.0;-6.396
"CA-2017-119809";"18-08-2017";"25-08-2017";"Standard Class";2;3793.548;16.0;1232.8215
"CA-2017-149944";"12-11-2017";"16-11-2017";"Second Class";2;94.36;5.0;31.1948
"CA-2014-128538";"11-10-2014";"15-10-2014";"Standard Class";1;7.64;1.0;3.7436
"CA-2015-161711";"28-11-2015";"03-12-2015";"Standard Class";2;130.4;11.0;57.1984
"US-2015-129553";"27-07-2015";"02-08-2015";"Standard Class";1;29.97;3.0;0.2997
"CA-2016-160220";"20-10-2016";"26-10-2016";"Standard Class";3;338.54;15.0;88.4908
"US-2017-157224";"14-09-2017";"18-09-2017";"Second Class";1;56.7;9.0;26.082
"CA-2017-140627";"23-12-2017";"27-12-2017";"Standard Class";3;303.32;14.0;-34.430099999999996
"CA-2015-133445";"05-10-2015";"09-10-2015";"Standard Class";2;357.462;5.0;-118.41900000000001
"CA-2014-148782";"02-11-2014";"07-11-2014";"Standard Class";1;88.776;3.0;7.7679
"CA-2016-148208";"22-01-2016";"27-01-2016";"Standard Class";2;165.55200000000002;7.0;-4.372500000000002
"CA-2017-127656";"11-07-2017";"17-07-2017";"Standard Class";1;30.32;4.0;11.8248
"US-2017-142188";"11-09-2017";"11-09-2017";"Same Day";5;1820.208;26.0;494.42050000000006
"CA-2016-144400";"23-02-2016";"27-02-2016";"Standard Class";1;57.576;3.0;21.591
"US-2016-155180";"22-01-2016";"29-01-2016";"Standard Class";1;26.336;4.0;9.2176
"CA-2015-134075";"12-12-2015";"16-12-2015";"Standard Class";2;526.88;5.0;115.3438
"US-2016-131912";"29-10-2016";"01-11-2016";"Second Class";1;11.744;1.0;3.8168
"CA-2017-141572";"28-05-2017";"31-05-2017";"Second Class";1;247.44;8.0;101.4504
"CA-2014-134621";"21-12-2014";"28-12-2014";"Standard Class";1;18.24;2.0;-14.592
"CA-2016-165561";"24-11-2016";"28-11-2016";"Standard Class";1;25.35;3.0;7.605
"CA-2015-112305";"20-11-2015";"25-11-2015";"Standard Class";3;155.16;11.0;43.3824
"CA-2017-121580";"29-05-2017";"04-06-2017";"Standard Class";4;522.7900000000001;7.0;147.52100000000002
"CA-2014-101147";"02-12-2014";"04-12-2014";"First Class";1;2.394;1.0;-6.3441
"CA-2014-165806";"07-04-2014";"07-04-2014";"Same Day";2;259.29;12.0;78.2361
"CA-2015-151624";"08-09-2015";"14-09-2015";"Standard Class";1;21.36;8.0;8.1168
"CA-2017-139444";"09-09-2017";"15-09-2017";"Standard Class";1;9.856;4.0;3.4496
"CA-2015-133977";"06-09-2015";"08-09-2015";"Second Class";1;3.444;1.0;-2.5256
"CA-2017-141425";"02-11-2017";"06-11-2017";"Second Class";1;384.592;2.0;-81.7258
"CA-2015-133536";"28-03-2015";"30-03-2015";"Second Class";1;22.92;3.0;11.2308
"CA-2015-150441";"13-08-2015";"17-08-2015";"Second Class";1;11.36;4.0;5.5664
"CA-2015-162607";"12-05-2015";"18-05-2015";"Standard Class";1;14.592;3.0;4.9248
"CA-2017-103506";"23-07-2017";"27-07-2017";"Standard Class";1;41.4;4.0;19.872
"CA-2016-132479";"24-09-2016";"26-09-2016";"First Class";1;442.372;7.0;-729.9138
"CA-2017-160724";"05-05-2017";"10-05-2017";"Standard Class";1;34.5;3.0;15.525
"US-2016-115952";"06-10-2016";"06-10-2016";"Same Day";1;28.85;5.0;14.425
"CA-2014-146731";"03-11-2014";"08-11-2014";"Standard Class";2;147.344;11.0;49.7286
"CA-2015-115392";"01-10-2015";"04-10-2015";"Second Class";2;334.43;7.0;103.92099999999999
"CA-2017-102379";"02-12-2017";"06-12-2017";"Standard Class";3;1378.948;15.0;80.44120000000001
"CA-2017-149706";"11-12-2017";"12-12-2017";"First Class";1;116.312;7.0;23.2624
"US-2016-139087";"17-07-2016";"22-07-2016";"Second Class";7;656.4;25.0;163.4177
"CA-2017-152226";"12-05-2017";"16-05-2017";"Standard Class";1;5.904;2.0;1.9926
"CA-2015-116484";"20-11-2015";"26-11-2015";"Standard Class";1;63.824;2.0;9.5736
"CA-2016-100944";"24-09-2016";"28-09-2016";"Standard Class";1;563.24;5.0;56.324
"CA-2016-125080";"21-10-2016";"26-10-2016";"Standard Class";1;661.176;2.0;-231.4116
"CA-2016-121020";"24-10-2016";"31-10-2016";"Standard Class";1;239.976;3.0;17.9982
"CA-2014-100090";"08-07-2014";"12-07-2014";"Standard Class";1;502.488;3.0;-87.9354
"US-2015-139675";"13-03-2015";"18-03-2015";"Second Class";2;1242.896;12.0;194.7256
"CA-2017-143756";"02-12-2017";"05-12-2017";"First Class";1;701.96;2.0;168.4704
"CA-2015-151253";"22-04-2015";"26-04-2015";"Standard Class";2;152.916;6.0;24.444300000000002
"CA-2014-141152";"16-09-2014";"19-09-2014";"First Class";1;33.552;1.0;12.582
"CA-2014-141313";"28-12-2014";"01-01-2015";"Standard Class";3;2583.1900000000005;15.0;654.9194
"CA-2014-169852";"21-10-2014";"26-10-2014";"Standard Class";1;36.36;3.0;12.2715
"CA-2017-107314";"30-11-2017";"03-12-2017";"First Class";1;25.83;3.0;9.5571
"US-2014-161305";"06-06-2014";"12-06-2014";"Standard Class";1;13.984;2.0;4.7196
"CA-2017-166919";"23-11-2017";"27-11-2017";"Standard Class";1;195.96;5.0;19.596
"CA-2017-162712";"18-06-2017";"20-06-2017";"Second Class";1;74.352;3.0;23.235
"CA-2017-107552";"05-05-2017";"05-05-2017";"Same Day";1;6.68;1.0;3.2064
"CA-2016-163328";"04-11-2016";"06-11-2016";"Second Class";6;1465.032;23.0;134.03719999999998
"CA-2014-112837";"11-09-2014";"16-09-2014";"Standard Class";1;127.95;3.0;21.7515
"CA-2017-120019";"16-02-2017";"21-02-2017";"Standard Class";2;594.5;4.0;88.4765
"CA-2014-100762";"24-11-2014";"29-11-2014";"Standard Class";4;508.61999999999995;11.0;219.07739999999998
"CA-2017-161459";"25-11-2017";"29-11-2017";"Second Class";1;39.96;5.0;3.4965
"CA-2017-160017";"28-09-2017";"02-10-2017";"Standard Class";1;10.368;2.0;3.6288
"CA-2014-123316";"13-10-2014";"17-10-2014";"Standard Class";1;7.752;3.0;2.8101
"CA-2014-141299";"03-06-2014";"07-06-2014";"Second Class";1;15.28;2.0;7.4872
"CA-2014-104402";"17-06-2014";"23-06-2014";"Standard Class";1;65.97;3.0;31.0059
"CA-2015-110289";"29-10-2015";"02-11-2015";"Standard Class";2;244.24;9.0;119.3436
"CA-2014-167927";"20-01-2014";"26-01-2014";"Standard Class";7;689.566;21.0;174.60109999999997
"CA-2014-133305";"11-07-2014";"15-07-2014";"Standard Class";2;67.4;9.0;29.4844
"CA-2016-165995";"30-08-2016";"06-09-2016";"Standard Class";2;387.0;9.0;58.4886
"CA-2017-143112";"05-10-2017";"09-10-2017";"Standard Class";3;5509.142;10.0;1398.3494
"US-2017-105830";"31-12-2016";"02-01-2017";"First Class";1;156.512;4.0;-35.2152
"CA-2015-146255";"07-03-2015";"10-03-2015";"First Class";3;777.1;8.0;256.4997
"CA-2017-104822";"20-10-2017";"20-10-2017";"Same Day";1;24.55;5.0;12.0295
"CA-2015-104486";"01-05-2015";"06-05-2015";"Standard Class";2;72.38;5.0;20.9676
"CA-2017-161557";"03-09-2017";"08-09-2017";"Standard Class";1;108.4;5.0;-105.69
"CA-2017-161130";"03-11-2017";"08-11-2017";"Standard Class";1;361.376;2.0;27.1032
"US-2015-161347";"13-09-2015";"19-09-2015";"Standard Class";1;2.412;1.0;-2.01
"US-2015-109015";"06-09-2015";"12-09-2015";"Standard Class";2;346.37;3.0;103.4915
"CA-2014-110611";"06-10-2014";"13-10-2014";"Standard Class";1;83.92;5.0;-13.637
"CA-2017-139080";"23-01-2017";"28-01-2017";"Standard Class";4;138.43200000000002;16.0;31.075199999999995
"CA-2015-115693";"10-12-2015";"15-12-2015";"Standard Class";1;56.3;2.0;15.764
"US-2014-107993";"25-11-2014";"30-11-2014";"Standard Class";1;51.016;7.0;8.2901
"CA-2017-110443";"21-11-2017";"25-11-2017";"Standard Class";3;1242.6319999999998;14.0;185.43239999999997
"CA-2017-144848";"04-04-2017";"05-04-2017";"First Class";3;400.61;4.0;51.6661
"US-2017-147998";"19-05-2017";"24-05-2017";"Standard Class";1;133.12;5.0;49.92
"CA-2016-103919";"03-10-2016";"07-10-2016";"Standard Class";1;38.08;5.0;-29.512
"CA-2016-113425";"21-11-2016";"21-11-2016";"Same Day";1;113.568;2.0;12.7764
"CA-2017-143035";"03-10-2017";"05-10-2017";"Second Class";3;462.52000000000004;10.0;91.8899
"CA-2014-107811";"29-04-2014";"03-05-2014";"Standard Class";2;661.5039999999999;7.0;68.949
"CA-2016-163216";"07-10-2016";"10-10-2016";"First Class";1;4.928;2.0;1.7248
"US-2016-116442";"15-12-2016";"22-12-2016";"Standard Class";1;14.76;2.0;4.2804
"CA-2017-150623";"10-04-2017";"14-04-2017";"Standard Class";2;386.14;6.0;113.5333
"US-2014-163797";"08-04-2014";"13-04-2014";"Standard Class";1;49.792;8.0;-11.8256
"CA-2016-127236";"29-03-2016";"02-04-2016";"Standard Class";2;458.351;9.0;-204.94039999999998
"US-2017-104661";"15-01-2017";"18-01-2017";"First Class";3;114.85199999999999;11.0;21.0682
"CA-2014-134103";"30-01-2014";"04-02-2014";"Standard Class";2;240.5;4.0;11.6502
"CA-2015-147529";"07-02-2015";"11-02-2015";"Standard Class";2;324.10999999999996;7.0;152.5909
"CA-2016-129126";"14-12-2016";"19-12-2016";"Standard Class";5;82.13;13.0;32.506299999999996
"CA-2017-131632";"31-10-2017";"04-11-2017";"Standard Class";1;5.248;2.0;0.5904
"CA-2017-151981";"06-08-2017";"12-08-2017";"Standard Class";3;1077.47;19.0;327.6762
"CA-2017-125472";"30-05-2017";"31-05-2017";"First Class";3;253.85999999999999;6.0;38.785399999999996
"CA-2015-156328";"30-11-2015";"05-12-2015";"Standard Class";1;177.48;3.0;19.9665
"CA-2017-154074";"31-08-2017";"02-09-2017";"Second Class";2;719.298;9.0;50.5413
"CA-2017-161774";"14-05-2017";"15-05-2017";"First Class";5;1078.4379999999999;16.0;36.7115
"CA-2017-151211";"17-08-2017";"23-08-2017";"Standard Class";2;201.09;9.0;58.1931
"CA-2017-142671";"10-11-2017";"14-11-2017";"Second Class";1;11.52;5.0;-7.68
"CA-2017-144750";"21-08-2017";"21-08-2017";"Same Day";1;83.88;1.0;29.358
"CA-2016-111976";"08-03-2016";"12-03-2016";"Standard Class";2;114.55999999999999;6.0;-26.680799999999998
"CA-2016-140130";"31-10-2016";"05-11-2016";"Standard Class";4;736.26;11.0;100.7796
"CA-2014-159121";"26-07-2014";"01-08-2014";"Standard Class";1;111.93;7.0;34.6983
"CA-2015-149650";"24-10-2015";"27-10-2015";"First Class";1;454.272;8.0;-73.8192
"CA-2017-115777";"19-08-2017";"24-08-2017";"Standard Class";1;19.44;3.0;9.3312
"CA-2016-143714";"23-05-2016";"27-05-2016";"Standard Class";4;8539.02;10.0;1094.9532
"CA-2014-165764";"03-11-2014";"07-11-2014";"Standard Class";4;1395.673;18.0;-362.66679999999997
"CA-2015-121405";"30-03-2015";"04-04-2015";"Standard Class";1;180.96;5.0;13.572
"US-2017-116897";"27-05-2017";"29-05-2017";"First Class";3;814.526;12.0;66.0072
"US-2017-113992";"14-12-2017";"19-12-2017";"Standard Class";1;974.988;4.0;-97.4988
"CA-2014-166891";"04-10-2014";"06-10-2014";"First Class";1;589.41;5.0;-6.549
"CA-2016-101161";"13-10-2016";"20-10-2016";"Standard Class";5;279.67;18.0;99.8526
"CA-2015-151785";"05-03-2015";"10-03-2015";"Standard Class";1;7.104;6.0;2.4864
"US-2017-119816";"04-03-2017";"06-03-2017";"Second Class";3;114.684;7.0;-76.10860000000001
"CA-2015-156510";"25-09-2015";"29-09-2015";"Standard Class";2;17.46;3.0;7.3758
"US-2015-110261";"19-12-2015";"23-12-2015";"Second Class";1;158.376;3.0;13.8579
"CA-2015-125710";"08-10-2015";"13-10-2015";"Standard Class";1;3.44;2.0;0.559
"CA-2017-161102";"31-07-2017";"03-08-2017";"First Class";2;93.52000000000001;9.0;26.7288
"CA-2014-110065";"05-08-2014";"11-08-2014";"Standard Class";2;151.95000000000002;8.0;43.7397
"US-2017-133361";"14-05-2017";"17-05-2017";"First Class";6;481.59;22.0;96.47550000000001
"US-2016-155404";"22-09-2016";"28-09-2016";"Standard Class";1;13.28;2.0;6.3744
"CA-2015-114503";"13-11-2015";"17-11-2015";"Standard Class";1;84.96;6.0;6.372
"CA-2017-153080";"22-05-2017";"25-05-2017";"Second Class";1;68.46;7.0;25.3302
"CA-2016-163804";"02-12-2016";"08-12-2016";"Standard Class";3;2781.7700000000004;16.0;782.5165999999999
"CA-2015-108532";"29-08-2015";"02-09-2015";"Standard Class";2;246.5;9.0;47.0866
"CA-2014-151897";"06-06-2014";"10-06-2014";"Standard Class";1;100.24;10.0;33.831
"CA-2016-113292";"18-03-2016";"20-03-2016";"Second Class";1;871.8;3.0;87.18
"CA-2014-149524";"14-01-2014";"15-01-2014";"First Class";1;61.96;4.0;-53.2856
"CA-2017-140872";"03-06-2017";"10-06-2017";"Standard Class";8;1111.6979999999999;25.0;48.0533
"CA-2017-113908";"03-06-2017";"09-06-2017";"Standard Class";3;508.788;12.0;-57.02040000000001
"CA-2015-120621";"21-03-2015";"26-03-2015";"Standard Class";3;1270.379;21.0;242.51489999999998
"US-2017-148866";"19-09-2017";"24-09-2017";"Standard Class";1;32.4;5.0;15.552
"CA-2014-149594";"15-09-2014";"19-09-2014";"Standard Class";1;103.936;4.0;16.8896
"CA-2016-113845";"20-11-2016";"25-11-2016";"Standard Class";3;574.056;11.0;39.804100000000005
"CA-2017-111262";"28-10-2017";"01-11-2017";"Second Class";3;65.728;7.0;-0.5287999999999999
"CA-2015-103135";"24-07-2015";"28-07-2015";"Standard Class";4;525.95;32.0;174.00939999999997
"CA-2014-129147";"02-11-2014";"06-11-2014";"Standard Class";3;609.438;16.0;-131.5086
"CA-2017-128265";"17-11-2017";"22-11-2017";"Second Class";1;1247.64;3.0;349.3392
"CA-2016-152331";"26-06-2016";"30-06-2016";"Standard Class";1;5.304;3.0;0.4641
"US-2016-128909";"09-10-2016";"11-10-2016";"Second Class";2;351.968;8.0;-18.9824
"CA-2017-102197";"20-12-2017";"26-12-2017";"Standard Class";3;364.27199999999993;11.0;171.44400000000002
"CA-2017-167640";"06-03-2017";"10-03-2017";"Standard Class";4;528.7139999999999;19.0;177.5779
"US-2017-116652";"15-09-2017";"19-09-2017";"Standard Class";4;429.29999999999995;16.0;73.0548
"CA-2017-138289";"16-01-2017";"18-01-2017";"Second Class";3;5802.7;14.0;2602.0939
"CA-2016-129308";"07-07-2016";"13-07-2016";"Standard Class";3;79.494;8.0;-17.572699999999998
"CA-2016-157791";"23-12-2016";"28-12-2016";"Second Class";1;1999.96;4.0;899.982
"CA-2014-146864";"22-12-2014";"26-12-2014";"Standard Class";1;216.4;4.0;56.264
"CA-2014-103744";"23-02-2014";"27-02-2014";"Standard Class";2;11.364;6.0;-4.522500000000001
"US-2017-107384";"04-12-2017";"08-12-2017";"Standard Class";3;551.55;11.0;176.522
"CA-2014-128209";"17-11-2014";"22-11-2014";"Standard Class";2;6160.616;13.0;676.4639000000001
"CA-2014-169684";"20-10-2014";"23-10-2014";"First Class";2;426.942;6.0;-172.4535
"CA-2015-109862";"25-10-2015";"30-10-2015";"Standard Class";2;450.09000000000003;6.0;117.02340000000001
"US-2017-107888";"16-11-2017";"19-11-2017";"First Class";4;354.77000000000004;12.0;77.1936
"US-2017-154872";"14-05-2017";"18-05-2017";"Standard Class";3;87.994;8.0;-37.027
"CA-2014-113880";"01-03-2014";"05-03-2014";"Standard Class";2;651.588;9.0;-166.4388
"US-2015-164966";"30-07-2015";"01-08-2015";"First Class";1;155.88;6.0;38.97
"CA-2015-126739";"01-11-2015";"03-11-2015";"Second Class";1;327.564;4.0;21.8376
"CA-2017-161578";"16-12-2017";"21-12-2017";"Second Class";1;13.36;2.0;6.4128
"CA-2014-137092";"20-10-2014";"22-10-2014";"Second Class";5;862.202;10.0;97.9913
"CA-2015-166947";"05-06-2015";"10-06-2015";"Standard Class";1;1522.638;9.0;169.182
"CA-2016-160941";"21-07-2016";"26-07-2016";"Standard Class";2;423.04999999999995;6.0;198.865
"CA-2017-144680";"31-03-2017";"02-04-2017";"First Class";1;33.62;5.0;-90.774
"CA-2014-166086";"07-05-2014";"12-05-2014";"Standard Class";4;1091.35;12.0;215.8138
"CA-2017-131282";"05-02-2017";"08-02-2017";"Second Class";2;251.112;9.0;-426.274
"CA-2014-100678";"18-04-2014";"22-04-2014";"Standard Class";4;697.074;11.0;61.7937
"CA-2016-161543";"10-05-2016";"16-05-2016";"Standard Class";1;11.96;2.0;5.8604
"CA-2016-160535";"25-11-2016";"30-11-2016";"Standard Class";2;883.3199999999999;12.0;185.97840000000002
"CA-2017-123085";"03-03-2017";"08-03-2017";"Standard Class";2;1219.7920000000001;11.0;423.7296
"CA-2015-153752";"06-12-2015";"11-12-2015";"Second Class";1;173.94;6.0;50.4426
"CA-2014-103660";"25-08-2014";"30-08-2014";"Standard Class";1;1007.944;7.0;75.5958
"CA-2016-169887";"22-10-2016";"22-10-2016";"Same Day";3;116.96;7.0;36.0402
"CA-2016-148516";"07-08-2016";"11-08-2016";"Standard Class";1;179.97;3.0;86.3856
"CA-2017-104731";"21-07-2017";"27-07-2017";"Standard Class";7;951.98;29.0;195.5652
"CA-2014-164749";"23-03-2014";"26-03-2014";"First Class";1;9.912;3.0;3.2214
"CA-2015-103716";"30-04-2015";"06-05-2015";"Standard Class";2;54.45;8.0;11.4345
"CA-2016-126795";"13-06-2016";"16-06-2016";"Second Class";1;33.568;2.0;11.7488
"CA-2015-146290";"04-05-2015";"11-05-2015";"Standard Class";1;125.93;7.0;35.2604
"CA-2017-157112";"23-04-2017";"26-04-2017";"First Class";2;17.104;6.0;-5.9696
"CA-2014-169257";"06-06-2014";"12-06-2014";"Standard Class";2;63.381;3.0;21.5708
