customer_id,trans_date,tran_amount
CS2785,20-May-14,93
CS4936,30-Apr-14,85
CS1279,11-Jan-15,94
CS5153,30-Dec-14,87
CS2846,28-Oct-14,52
CS1942,28-Nov-14,99
CS3891,05-Mar-15,41
CS4565,10-Jan-15,37
CS3749,04-Mar-15,77
CS2469,18-Mar-14,79
CS3753,02-Nov-14,50
CS4980,06-Mar-14,85
CS1740,11-Jan-14,69
CS5309,10-Sep-14,48
CS4862,20-Jul-14,47
CS3315,20-Feb-15,46
CS4207,18-Jan-14,87
CS4762,16-Jan-14,76
CS5331,02-Apr-14,92
CS1334,19-Jul-14,59
CS5920,27-Apr-14,101
CS4469,07-Jul-14,94
CS5674,26-Jun-14,37
CS2101,13-Jan-15,95
CS1603,18-Jan-14,71
CS1517,28-Jun-14,54
CS5241,01-Feb-14,72
CS1857,16-Jan-14,105
CS4491,07-Mar-15,77
CS5440,06-Dec-14,88
CS1434,27-Feb-15,47
CS1989,16-Nov-14,44
CS5804,24-Apr-14,48
CS4756,19-Jun-14,58
CS5747,05-Sep-14,44
CS2577,01-Oct-14,78
CS3071,21-Mar-14,42
CS4318,25-Nov-14,102
CS4985,15-Dec-14,37
CS1791,03-Mar-15,62
CS3703,22-Feb-14,75
CS1587,29-Dec-14,79
CS2339,07-Jan-15,68
CS3898,06-Aug-14,59
CS4258,14-Jan-15,47
CS3968,08-Sep-14,80
CS5263,10-Aug-14,40
CS2247,27-Aug-14,40
CS2557,11-Jul-14,86
CS3766,19-Sep-14,48
CS5523,14-Nov-14,98
CS3837,05-Feb-14,62
CS5853,07-Feb-14,48
CS3688,12-Apr-14,57
CS1254,14-Nov-14,78
CS5877,24-Jan-14,95
CS3998,14-Dec-14,61
CS5033,30-Oct-14,46
CS1920,23-Dec-14,40
CS1236,05-Apr-14,76
CS3877,12-Jun-14,42
CS2065,18-May-14,38
CS3460,22-Jan-15,97
CS5459,12-Jan-14,94
CS3938,12-Jun-14,63
CS3015,13-Apr-14,66
CS1453,17-Jun-14,102
CS5567,01-Jan-15,70
CS1409,20-Dec-14,85
CS5894,27-Mar-14,78
CS3750,01-Dec-14,45
CS3694,28-Aug-14,56
CS1788,08-Oct-14,62
CS5803,24-Feb-15,97
CS1241,07-Oct-14,38
CS3495,12-May-14,48
CS3750,22-Mar-14,97
CS2783,13-Apr-14,43
CS2463,11-Dec-14,103
CS4899,19-Nov-14,89
CS3987,20-Sep-14,99
CS5465,25-May-14,99
CS5939,19-Jul-14,57
CS3901,08-Jun-14,57
CS3591,21-Mar-14,42
CS3883,20-Jan-14,74
CS2579,12-Dec-14,105
CS4819,25-Aug-14,82
CS2209,29-Oct-14,96
CS1113,09-Feb-15,98
CS5685,13-Jul-14,50
CS2703,24-Apr-14,80
CS3561,02-Nov-14,84
CS5601,04-Dec-14,80
CS5579,29-Jul-14,97
CS4916,22-Oct-14,82
CS2165,15-Jul-14,42
CS3507,17-Sep-14,73
CS3430,22-Dec-14,62
CS1394,24-Mar-14,71
CS1203,19-Jun-14,103
CS1336,28-Nov-14,54
CS1674,11-Aug-14,41
CS3424,08-Jan-15,45
CS5703,30-Oct-14,69
CS2281,17-Feb-14,47
CS3091,10-Jul-14,76
CS5613,30-Mar-14,88
CS2911,13-Dec-14,45
CS1239,07-Jul-14,73
CS1591,07-Apr-14,89
CS3242,22-Jul-14,81
CS2692,22-Apr-14,64
CS1238,24-Feb-15,100
CS3588,13-Feb-15,88
CS4182,16-Feb-14,70
CS5390,31-May-14,47
CS1366,17-Feb-15,103
CS4130,15-Feb-14,76
CS1667,03-Apr-14,73
CS5304,07-Sep-14,38
CS1494,18-Nov-14,80
CS5073,21-May-14,102
CS4074,03-Sep-14,49
CS6098,24-Jan-15,94
CS5842,19-May-14,72
CS3815,04-Sep-14,39
CS3996,13-Sep-14,51
CS1142,12-Jan-14,98
CS2899,14-Jan-15,76
CS2318,20-Jan-14,97
CS2490,13-Mar-14,78
CS3206,11-May-14,63
CS5646,11-Jan-15,77
CS2613,31-Jan-15,78
CS5661,17-Nov-14,104
CS1602,05-Mar-14,53
CS3179,26-Oct-14,63
CS2639,29-Oct-14,41
CS5623,21-Feb-14,81
CS4321,19-Jun-14,86
CS3921,23-Nov-14,104
CS3736,12-Aug-14,102
CS4767,25-Sep-14,81
CS3207,30-Mar-14,51
CS2936,16-Sep-14,84
CS2145,04-Jan-15,90
CS2291,14-Feb-14,41
CS4733,16-Apr-14,75
CS1234,10-Mar-14,39
CS1259,26-Aug-14,41
CS3918,27-Aug-14,94
CS2346,27-Nov-14,72
CS2833,13-Mar-15,35
CS4212,15-Apr-14,97
CS3223,09-Feb-14,84
CS5284,24-May-14,36
CS2005,19-Feb-14,75
CS4995,15-Sep-14,61
CS1399,31-Dec-14,60
CS1589,17-Dec-14,65
CS2508,05-May-14,73
CS4790,07-Aug-14,56
CS3186,09-Feb-14,96
CS4617,15-Oct-14,83
CS5221,14-Mar-15,51
CS1419,02-Jan-14,50
CS5799,09-Jun-14,57
CS5770,24-Feb-15,60
CS4828,11-Jan-14,49
CS4721,20-Oct-14,58
CS5402,10-Jan-15,82
CS1761,15-Mar-15,51
CS2727,24-Dec-14,60
CS3609,07-Feb-15,43
CS3981,08-Jul-14,97
CS5158,11-Dec-14,80
CS2414,12-Feb-14,49
CS1170,13-Mar-15,76
CS2926,15-Feb-15,41
CS2544,15-Sep-14,48
CS1659,01-Feb-15,84
CS3775,28-Nov-14,50
CS5526,25-Feb-15,99
CS1263,10-Mar-15,86
CS5593,18-Feb-15,67
CS5734,22-Jul-14,87
CS1424,25-Jun-14,75
CS5961,28-Feb-15,84
CS6034,23-Oct-14,58
CS1604,18-Jul-14,91
CS6077,27-May-14,35
CS4071,28-Mar-14,97
CS5574,09-Oct-14,104
CS2070,16-Apr-14,44
CS3703,20-Jun-14,91
CS5491,21-Aug-14,105
CS1373,21-Dec-14,46
CS4368,25-Feb-15,77
CS5641,06-Nov-14,61
CS3399,01-Mar-14,41
CS6037,09-Mar-15,46
CS3484,17-Jun-14,61
CS1901,25-Apr-14,57
CS1588,13-Sep-14,78
CS1117,02-Jul-14,66
CS5788,25-Jun-14,87
CS4062,08-Feb-14,84
CS3755,27-Dec-14,105
CS1183,23-Jun-14,92
CS2590,11-Oct-14,45
CS4741,27-Feb-15,102
CS4472,29-Mar-14,91
CS4452,10-Dec-14,70
CS4775,23-Jan-15,54
CS5532,14-Jul-14,81
CS1298,31-Jan-15,92
CS5661,27-Feb-15,59
CS3276,24-Feb-15,56
CS1452,28-Nov-14,60
CS4876,05-Mar-14,77
CS1118,20-Apr-14,46
CS2491,30-Jan-15,105
CS2697,18-Apr-14,67
CS5095,11-Jun-14,69
CS4232,13-Nov-14,97
CS1721,27-Mar-14,54
CS1804,16-Apr-14,60
CS2620,25-Oct-14,38
CS4602,19-Jun-14,94
CS4159,24-Jan-14,78
CS5807,12-Jun-14,87
CS4619,19-Feb-15,94
CS5850,01-Jun-14,78
CS5031,02-Jan-15,49
CS4484,19-Dec-14,90
CS5897,11-Sep-14,77
CS2682,24-Nov-14,87
CS3075,04-Mar-14,66
CS5648,20-May-14,88
CS5320,10-Dec-14,56
CS4541,21-Jan-14,66
CS1575,27-Mar-14,40
CS4068,19-Jan-14,104
CS1951,15-Feb-14,54
CS1180,03-Apr-14,72
CS4832,02-Sep-14,36
CS1829,13-Jun-14,87
CS3790,05-Mar-14,77
CS3451,01-Aug-14,60
CS4475,07-Jan-15,35
CS5307,07-Sep-14,88
CS3615,21-Jan-15,95
CS3552,29-Jun-14,49
CS5960,06-Mar-14,38
CS1791,17-Jun-14,87
CS2130,20-Jan-15,65
CS3607,05-Nov-14,56
CS5558,11-Nov-14,60
CS1502,20-Jul-14,88
CS2840,03-May-14,62
CS4310,08-Mar-14,86
CS2502,30-Jul-14,74
CS3159,15-Jan-14,70
CS3061,13-Jul-14,93
CS2739,25-May-14,101
CS2673,15-Mar-15,52
CS1699,28-Feb-15,52
CS2188,18-Aug-14,37
CS4336,10-Dec-14,84
CS3534,23-Jan-15,55
CS6102,31-Oct-14,48
CS4107,18-Aug-14,66
CS1279,19-Feb-14,60
CS5897,31-Oct-14,92
CS2953,25-Feb-14,62
CS1691,16-Oct-14,64
CS2449,01-Aug-14,97
CS4934,15-Jan-14,68
CS4240,12-Jan-15,66
CS3732,27-Sep-14,60
CS2446,06-Jun-14,86
CS5442,08-Jan-14,65
CS2486,06-Nov-14,70
CS3080,07-Dec-14,55
CS1180,02-Jan-14,100
CS4729,17-Jan-15,58
CS2464,17-Jan-15,54
CS5495,19-Feb-14,99
CS2019,11-Feb-14,51
CS5470,30-Jul-14,50
CS5796,26-Oct-14,67
CS2389,08-Feb-14,104
CS1864,08-Sep-14,100
CS5737,02-Mar-14,97
CS4899,06-Sep-14,91
CS4482,14-Aug-14,68
CS5490,17-Feb-15,49
CS2358,03-Apr-14,71
CS4883,06-Jan-14,72
CS2514,16-Jun-14,63
CS1490,18-Jul-14,75
CS2581,21-May-14,83
CS1238,20-Jul-14,61
CS2072,12-Jan-15,82
CS5173,25-Sep-14,65
CS4186,20-Jan-15,62
CS4512,19-Mar-14,97
CS3557,18-Sep-14,87
CS4202,26-Jul-14,35
CS4178,15-Jun-14,53
CS2098,01-Feb-14,55
CS4791,05-Oct-14,74
CS2860,25-Sep-14,80
CS2117,03-Aug-14,91
CS4088,27-Sep-14,65
CS4383,28-May-14,63
CS4603,14-Dec-14,47
CS5833,20-Jul-14,35
CS2209,19-Sep-14,50
CS3552,31-Dec-14,44
CS4970,02-Dec-14,66
CS3716,02-Feb-14,53
CS3208,20-Feb-14,99
CS5134,15-Apr-14,37
CS1519,09-Dec-14,72
CS3662,23-Oct-14,76
CS2941,19-Jan-14,55
CS4474,01-Mar-14,55
CS1176,25-May-14,80
CS2084,02-Oct-14,69
CS2646,18-Jan-15,53
CS4995,16-Nov-14,69
CS4219,15-Jun-14,102
CS2739,09-Mar-14,75
CS5782,26-Jan-15,47
CS1478,24-Jan-14,44
CS4727,10-Feb-15,59
CS4106,07-Sep-14,46
CS3906,15-Jul-14,44
CS1687,20-Feb-15,79
CS1617,19-Mar-14,85
CS1718,29-Dec-14,77
CS3019,20-Dec-14,41
CS1778,13-Feb-15,92
CS3096,09-Nov-14,59
CS4337,20-Sep-14,35
CS2964,08-Aug-14,44
CS3859,21-Jul-14,96
CS3510,11-Aug-14,76
CS5109,15-May-14,55
CS2639,24-Sep-14,64
CS1519,09-Jul-14,59
CS1220,19-Nov-14,91
CS5136,31-Mar-14,37
CS1130,12-May-14,37
CS2644,19-Feb-15,87
CS5083,05-Jan-15,74
CS2626,05-Jul-14,68
CS2526,20-Jan-15,93
CS2863,06-Jun-14,80
CS2442,04-May-14,44
CS4211,07-Jan-14,74
CS3725,07-Aug-14,64
CS5223,21-Nov-14,101
CS3881,14-Mar-15,65
CS5535,18-Aug-14,61
CS5245,23-Feb-15,88
CS3218,06-Sep-14,87
CS2135,24-Oct-14,80
CS1277,18-Dec-14,46
CS4064,17-Dec-14,89
CS1539,06-Oct-14,100
CS3369,20-Oct-14,44
CS1264,14-Oct-14,81
CS3230,13-Sep-14,53
CS4539,30-Jul-14,52
CS4459,13-Apr-14,50
CS3003,18-Feb-15,78
CS2793,05-Jan-15,91
CS5343,28-Sep-14,98
CS4649,10-Jan-14,62
CS4546,22-Nov-14,46
CS4548,02-Jul-14,46
CS3059,25-Nov-14,48
CS6001,05-May-14,46
CS5354,14-Aug-14,36
CS3639,24-Feb-15,52
CS4631,27-Feb-15,105
CS2624,07-Feb-15,40
CS2810,17-Dec-14,89
CS1246,20-Feb-14,62
CS2721,23-Sep-14,95
CS1972,15-Apr-14,45
CS1613,30-May-14,37
CS2493,04-Feb-15,98
CS2667,29-Mar-14,96
CS3500,12-Feb-15,67
CS3753,20-Sep-14,56
CS5432,09-Jun-14,55
CS4846,29-Apr-14,79
CS3706,02-Mar-15,60
CS5202,22-Oct-14,44
CS4558,10-Dec-14,88
CS3548,25-Jan-15,85
CS3440,11-Mar-14,98
CS2939,13-Sep-14,53
CS5663,05-Sep-14,50
CS1211,05-Mar-14,101
CS1850,12-Nov-14,98
CS2352,02-Jun-14,59
CS1966,14-Jan-15,101
CS1933,16-Nov-14,48
CS1751,08-Dec-14,59
CS5155,06-Feb-15,83
CS5611,19-Apr-14,96
CS1310,27-Aug-14,36
CS2495,11-Feb-15,104
CS5642,09-Feb-14,103
CS2960,09-Feb-15,98
CS2277,06-Jul-14,101
CS5440,27-May-14,73
CS5870,25-Jan-14,48
CS2471,05-Nov-14,49
CS4698,14-Jun-14,50
CS5124,19-Jan-14,88
CS2819,21-Feb-15,78
CS2100,04-Aug-14,86
CS5868,29-Mar-14,62
CS1389,06-May-14,43
CS4973,11-Dec-14,100
CS1419,24-Apr-14,99
CS5350,10-Oct-14,47
CS3875,17-Jan-14,57
CS1559,21-Jan-15,47
CS1947,02-Jul-14,97
CS5416,28-Jul-14,47
CS1731,02-Mar-15,50
CS5397,19-Oct-14,80
CS3100,03-Mar-15,55
CS2954,28-Feb-14,92
CS5921,05-Aug-14,76
CS2643,01-Oct-14,42
CS2551,10-Mar-14,97
CS1905,02-Mar-15,99
CS2194,16-Jan-15,43
CS2879,26-Apr-14,60
CS3170,17-Aug-14,72
CS3426,20-Nov-14,72
CS4480,29-Sep-14,95
CS2769,22-Jan-14,98
CS4613,03-Feb-15,36
CS4453,04-May-14,82
CS2616,01-Feb-15,71
CS5876,05-Dec-14,41
CS4425,18-Jun-14,50
CS1533,12-May-14,53
CS4722,26-Oct-14,57
CS4626,24-Jun-14,105
CS4824,14-Oct-14,41
CS2620,11-Jun-14,89
CS1170,26-Sep-14,92
CS2442,21-Jan-14,64
CS5075,19-Dec-14,39
CS5475,27-Apr-14,97
CS3458,07-Jun-14,94
CS3401,15-Jan-14,93
CS1163,06-Feb-15,98
CS1970,24-Mar-14,42
CS2408,05-Mar-15,44
CS4074,24-Feb-14,76
CS2281,26-Jan-14,100
CS2854,06-Jan-14,105
CS4118,05-Apr-14,62
CS4773,14-Jan-14,43
CS3820,29-Dec-14,35
CS1428,11-Sep-14,105
CS5445,14-Mar-15,84
CS2319,03-Mar-14,79
CS1130,10-Feb-15,35
CS5260,16-Nov-14,43
CS1127,02-Nov-14,38
CS1926,10-Jul-14,49
CS2917,04-Jan-15,66
CS2863,01-Jun-14,60
CS2855,05-Jul-14,66
CS5892,16-Feb-15,65
CS3215,18-Mar-14,104
CS3773,26-Feb-15,35
CS1669,03-May-14,72
CS3421,29-Jan-15,92
CS5289,09-Jul-14,39
CS4801,18-Nov-14,89
CS3021,02-Jan-15,75
CS3131,11-Jul-14,83
CS3919,26-Jan-14,79
CS4936,29-Sep-14,51
CS3105,15-May-14,103
CS2560,02-Jul-14,56
CS4891,01-Jun-14,104
CS1127,13-Nov-14,98
CS2756,09-Nov-14,49
CS3605,13-Jan-15,39
CS5759,04-Apr-14,93
CS5235,08-Feb-14,62
CS1233,06-Nov-14,54
CS5848,12-Mar-15,50
CS3648,30-Apr-14,102
CS3452,23-Mar-14,96
CS2018,25-Aug-14,102
CS2298,05-Jun-14,93
CS2415,20-Nov-14,62
CS3359,18-May-14,71
CS4376,21-May-14,76
CS4610,31-Aug-14,67
CS3712,20-Nov-14,99
CS3770,24-May-14,38
CS5503,19-Dec-14,42
CS5962,29-Mar-14,86
CS5573,15-Jun-14,99
CS1296,28-Sep-14,99
CS3900,12-Jan-14,80
CS2746,10-Mar-14,35
CS4647,21-May-14,51
CS5481,11-Dec-14,83
CS3631,04-May-14,53
CS2291,14-Jun-14,93
CS1167,24-Jan-14,51
CS2664,10-Dec-14,105
CS2836,13-Aug-14,103
CS4966,25-Feb-14,58
CS2765,16-Nov-14,67
CS4768,12-Oct-14,60
CS2377,12-Jul-14,72
CS2947,07-Nov-14,67
CS3033,09-Nov-14,82
CS4426,20-Jan-14,76
CS5128,04-Jan-14,93
CS2672,04-Dec-14,100
CS4068,09-Feb-15,36
CS4545,15-Oct-14,57
CS4817,02-Mar-15,35
CS5302,10-Sep-14,35
CS1282,14-Sep-14,87
CS5656,15-Sep-14,102
CS4091,03-Dec-14,57
CS3965,05-Jun-14,93
CS4044,05-May-14,96
CS2213,27-Jan-15,45
CS2931,11-Mar-15,99
CS1911,19-May-14,52
CS2106,01-Feb-14,72
CS5792,19-May-14,77
CS2636,01-Nov-14,67
CS3108,19-May-14,48
CS5205,29-Mar-14,91
CS5340,11-Feb-14,66
CS3568,06-Jan-14,79
CS1149,11-Dec-14,79
CS3586,09-Mar-14,44
CS4826,01-Apr-14,86
CS2991,17-May-14,37
CS3330,14-Jun-14,94
CS3798,09-Aug-14,57
CS4330,21-Oct-14,95
CS5814,05-Dec-14,100
CS1582,11-Feb-14,78
CS1740,23-Dec-14,81
CS5182,24-May-14,82
CS3369,06-Aug-14,52
CS1461,17-Feb-15,53
CS3315,01-Mar-15,74
CS5465,21-Sep-14,58
CS2631,18-Jun-14,67
CS4021,06-Nov-14,96
CS2030,29-Aug-14,84
CS3005,26-Sep-14,102
CS2218,02-Jan-14,60
CS4471,20-Dec-14,71
CS3410,16-Oct-14,87
CS1793,19-Jan-15,37
CS4605,19-Jun-14,56
CS2992,09-Jul-14,86
CS3817,17-Apr-14,40
CS3994,06-Jul-14,90
CS1465,10-Nov-14,98
CS2517,03-Oct-14,73
CS3959,20-Nov-14,79
CS3301,27-Dec-14,95
CS5000,12-May-14,47
CS1118,18-Feb-14,57
CS3231,20-Dec-14,45
CS5813,03-Jan-15,37
CS4266,29-Oct-14,49
CS4848,01-Jan-15,73
CS5310,08-May-14,59
CS5466,25-Oct-14,37
CS2142,12-Feb-15,105
CS2664,13-Jan-15,95
CS2101,14-Jun-14,52
CS3275,12-Mar-15,99
CS4201,18-Sep-14,62
CS3907,23-Nov-14,71
CS3103,28-Apr-14,94
CS2278,08-Jun-14,48
CS3851,03-Apr-14,77
CS1135,05-Jan-14,68
CS5812,15-Jan-15,98
CS4984,31-Dec-14,70
CS1462,01-Jun-14,76
CS3459,15-Jan-15,90
CS5499,23-Jan-15,81
CS3028,22-Oct-14,53
CS1898,09-Aug-14,96
CS1610,10-Oct-14,95
CS3282,07-Aug-14,84
CS3627,26-Jun-14,56
CS5135,18-Aug-14,36
CS1325,31-Jul-14,57
CS4569,16-Jun-14,67
CS3874,26-Jan-14,71
CS4028,09-Sep-14,71
CS1957,06-Jun-14,51
CS2548,04-Oct-14,84
CS2982,24-Dec-14,99
CS4025,13-Jun-14,94
CS3184,20-Feb-15,99
CS4224,21-Feb-15,41
CS5487,26-Dec-14,92
CS3128,31-Jul-14,35
CS3481,14-Feb-15,93
CS3391,11-Oct-14,78
CS1303,01-Jan-14,55
CS5090,04-Sep-14,82
CS1648,03-Mar-14,104
CS4383,20-May-14,42
CS5781,22-Jul-14,63
CS5879,12-Sep-14,88
CS6054,18-Aug-14,103
CS4675,26-Mar-14,89
CS2562,09-Jun-14,98
CS5307,01-Jun-14,37
CS4608,27-Feb-14,49
CS2257,27-Dec-14,92
CS4315,16-Feb-14,93
CS1254,28-Mar-14,82
CS4160,25-Jan-14,76
CS3854,05-Feb-15,83
CS3458,11-Feb-15,40
CS1892,16-Nov-14,44
CS3537,11-Feb-14,61
CS6006,28-Oct-14,53
CS2259,02-Feb-14,54
CS5633,28-Jan-15,67
CS5001,02-Jan-15,87
CS3948,06-Mar-15,41
CS5261,01-Jan-14,50
CS5707,16-Oct-14,43
CS1812,17-Jun-14,89
CS2235,25-Jul-14,59
CS4945,01-Aug-14,62
CS1505,08-Oct-14,104
CS6033,04-Oct-14,103
CS4484,11-May-14,59
CS4435,10-Nov-14,52
CS2279,16-Feb-14,71
CS2492,21-Aug-14,79
CS5435,19-Mar-14,47
CS4371,15-Mar-15,49
CS5746,28-Sep-14,93
CS3237,06-Dec-14,86
CS4969,20-Feb-15,63
CS4808,09-Jan-15,83
CS5446,21-Oct-14,54
CS2779,22-Nov-14,64
CS2566,29-May-14,38
CS6099,29-Nov-14,36
CS1769,09-Jul-14,86
CS1198,05-Mar-15,81
CS3493,26-Sep-14,99
CS3587,02-Nov-14,65
CS4634,20-Aug-14,104
CS1422,18-Apr-14,55
CS5277,05-May-14,104
CS1275,18-Nov-14,57
CS3911,23-Dec-14,79
CS2908,10-Dec-14,67
CS4135,10-Dec-14,45
CS1784,17-Nov-14,54
CS5501,01-Mar-15,105
CS2951,08-Jun-14,48
CS3180,24-Jan-14,91
CS4064,29-Oct-14,70
CS4040,23-Dec-14,76
CS1726,27-Nov-14,96
CS1604,17-Feb-15,43
CS3476,06-Apr-14,67
CS4398,23-Mar-14,41
CS2495,25-Mar-14,85
CS4946,22-Sep-14,99
CS4034,12-Feb-15,95
CS3771,05-Aug-14,64
CS1360,04-Jan-15,103
CS3827,25-Jul-14,67
CS1141,07-Sep-14,67
CS5992,08-Jan-14,58
CS3366,24-May-14,92
CS4488,18-Jun-14,71
CS2919,24-Feb-15,72
CS4226,10-Jan-14,56
CS2187,20-Jan-15,97
CS5239,03-Feb-14,68
CS2666,22-Jan-14,36
CS4013,20-Dec-14,105
CS5919,28-Sep-14,94
CS1572,02-Jan-15,68
CS1564,26-Feb-15,101
CS5925,03-May-14,77
CS1200,19-Jan-14,71
CS3039,18-Jan-15,84
CS2459,26-Nov-14,94
CS4134,09-Jan-15,93
CS4741,18-Nov-14,48
CS2195,26-Nov-14,45
CS4347,17-Sep-14,92
CS1884,04-Oct-14,83
CS1743,29-Jul-14,105
CS1356,14-Apr-14,55
CS1416,13-Jan-15,99
CS6035,26-Jul-14,84
CS4640,27-Mar-14,93
CS4879,19-Jan-15,93
CS3957,11-Oct-14,77
CS3401,23-May-14,70
CS1719,07-Mar-14,67
CS5823,12-Jan-14,65
CS1359,24-Feb-15,65
CS5955,14-Mar-15,77
CS1961,13-Jun-14,55
CS4898,07-Oct-14,73
CS3408,08-Sep-14,104
CS1291,18-Feb-14,36
CS1583,25-Oct-14,39
CS3758,18-Feb-14,66
CS4409,15-Dec-14,98
CS2870,10-Oct-14,58
CS1306,01-Jul-14,100
CS3149,14-Jan-14,104
CS1958,20-Aug-14,79
CS5624,22-Dec-14,59
CS2932,25-Nov-14,51
CS2395,11-Apr-14,38
CS2777,15-May-14,64
CS3522,09-Dec-14,50
CS2193,22-Sep-14,101
CS3473,15-May-14,86
CS3325,20-Mar-14,35
CS5248,14-Jul-14,90
CS2569,12-Mar-14,97
CS5873,08-Apr-14,70
CS5320,07-Aug-14,86
CS4305,08-Apr-14,51
CS1509,23-Mar-14,52
CS5890,14-Jan-15,40
CS2573,01-Sep-14,70
CS5756,07-Apr-14,93
CS2512,28-Jun-14,44
CS3727,08-Feb-14,40
CS4640,20-Jun-14,92
CS2872,07-Nov-14,95
CS4267,02-Jan-14,99
CS2885,23-Oct-14,77
CS3947,24-Jun-14,101
CS5412,08-Dec-14,41
CS1196,24-Aug-14,39
CS1434,22-Nov-14,39
CS3845,30-Oct-14,73
CS1210,22-Jul-14,72
CS5534,14-May-14,64
CS4276,18-Sep-14,45
CS4328,22-Dec-14,55
CS5979,05-Jan-15,74
CS5093,10-Jan-15,52
CS4163,09-Nov-14,64
CS5729,14-Sep-14,42
CS2154,22-Aug-14,69
CS1754,07-Oct-14,78
CS2637,29-Mar-14,98
CS2704,10-Dec-14,82
CS5439,01-Feb-15,86
CS5340,19-Jul-14,75
CS2653,25-Jun-14,61
CS3081,05-Oct-14,43
CS2819,30-Jan-15,87
CS3426,20-May-14,67
CS1976,15-Feb-14,66
CS6081,25-Feb-15,50
CS3811,09-Jun-14,62
CS2313,13-Mar-14,88
CS3739,23-May-14,51
CS2832,29-Jan-15,82
CS2563,24-Mar-14,44
CS2045,02-Jan-15,81
CS1644,24-Jul-14,85
CS3641,02-Mar-14,35
CS1160,26-May-14,84
CS2124,30-Apr-14,74
CS5650,16-Apr-14,84
CS3232,28-Jan-14,87
CS2493,29-Jan-15,50
CS4884,27-Jan-15,53
CS5675,26-Mar-14,75
CS3116,11-Aug-14,87
CS4846,27-Jan-15,80
CS4890,05-Mar-14,66
CS5590,21-Oct-14,96
CS1983,24-Jan-14,79
CS4382,24-Jun-14,57
CS1283,09-Nov-14,39
CS3372,09-Jul-14,42
CS5497,15-Dec-14,46
CS2507,13-May-14,64
CS4774,20-Jul-14,71
CS5610,26-Dec-14,87
CS1989,16-Apr-14,35
CS4636,06-Mar-14,36
CS1964,18-Dec-14,72
CS5966,07-Jan-15,40
CS2945,27-Apr-14,55
CS3318,04-Jul-14,82
CS5350,03-Sep-14,86
CS5621,05-Sep-14,41
CS5340,17-Oct-14,53
CS4212,14-Oct-14,89
CS3770,28-Mar-14,42
CS4351,22-Apr-14,57
CS3868,16-Jul-14,61
CS1859,16-Jan-14,41
CS4604,01-Feb-15,49
CS3408,08-May-14,77
CS2579,01-Mar-15,101
CS3570,18-Apr-14,88
CS4323,08-Apr-14,96
CS5839,21-Aug-14,53
CS4709,14-Jul-14,48
CS4281,22-Jun-14,67
CS3513,01-Nov-14,96
CS4117,16-Feb-15,80
CS4710,12-May-14,42
CS5343,17-Sep-14,101
CS4558,14-May-14,80
CS2922,21-Mar-14,56
CS4140,18-Feb-15,80
CS5077,14-Jul-14,82
CS1358,14-Jun-14,59
CS1222,30-Jan-15,55
CS5173,28-Apr-14,59
CS3176,13-Jun-14,41
CS4867,13-Jul-14,45
CS5691,24-Jan-15,98
CS4152,06-Mar-15,37
CS3338,02-Feb-15,47
CS2896,27-Jan-15,85
CS3992,20-Nov-14,48
CS4841,20-Jan-14,45
CS4930,02-Dec-14,79
CS3470,10-Jun-14,84
CS2914,29-Jun-14,74
CS5927,22-Sep-14,41
CS2926,05-Mar-14,70
CS5026,24-Mar-14,53
CS5077,23-Dec-14,101
CS1890,04-Jun-14,79
CS2843,29-Sep-14,37
CS4389,15-Dec-14,57
CS3905,14-Jul-14,44
CS1430,03-Mar-15,74
CS5185,20-Jan-15,84
CS3927,07-Jul-14,54
CS5794,01-Mar-14,57
CS3618,01-Jun-14,81
CS2553,12-Apr-14,56
CS5395,21-Jul-14,74
CS2671,10-Jan-15,90
CS3892,20-Oct-14,85
CS5731,26-Jun-14,51
CS5407,26-Jan-15,84
CS5582,10-Nov-14,103
CS5181,09-Oct-14,86
CS1352,08-May-14,85
CS1524,06-Nov-14,43
CS4432,08-May-14,67
CS3172,23-May-14,83
CS2530,04-Nov-14,70
CS2232,01-Sep-14,37
CS4005,28-Feb-14,97
CS1986,23-Feb-14,38
CS2868,16-Oct-14,96
CS6024,13-Dec-14,55
CS1333,12-Jun-14,38
CS5556,04-Nov-14,37
CS5743,22-Jan-15,64
CS4452,03-Apr-14,44
CS2186,17-May-14,49
CS5911,04-Feb-15,96
CS2680,08-Jan-15,81
CS2055,21-Oct-14,63
CS2672,20-Apr-14,83
CS2676,11-May-14,74
CS2518,07-Jul-14,47
CS1326,13-Feb-14,90
CS1627,16-Jul-14,57
CS2036,31-Dec-14,87
CS1460,27-Aug-14,63
CS3516,19-May-14,62
CS3350,15-Aug-14,52
CS5446,04-Mar-15,87
CS5198,17-Nov-14,63
CS2323,04-Oct-14,91
CS2149,20-Jan-15,91
CS2547,20-Feb-15,70
CS3162,31-Jan-15,40
CS3249,08-Jan-15,65
CS3481,05-Mar-15,62
CS1631,15-Jan-14,73
CS5906,20-Feb-15,96
CS5133,01-Apr-14,56
CS4701,04-Dec-14,94
CS2556,12-Jul-14,73
CS1712,16-Nov-14,72
CS2743,19-Jul-14,85
CS2830,10-Apr-14,92
CS5478,23-Sep-14,54
CS6094,01-Jan-14,89
CS3270,21-Sep-14,47
CS3721,13-Aug-14,56
CS5935,29-Dec-14,94
CS4235,17-Nov-14,60
CS3919,12-May-14,66
CS1748,29-Jan-15,85
